date,temperature,precipitation,wind_speed,weather_state
2021-08-18,15.25,2.2,16.9,cloudy
2021-08-19,17.35,0.0,12.0,partly_cloudy
2021-08-20,18.95,0.1,7.7,partly_cloudy
2021-08-21,19.15,0.0,9.4,partly_cloudy
2021-08-22,17.75,13.3,21.2,rainy
2021-08-23,16.25,5.6,18.7,rainy
2021-08-24,15.0,1.3,14.6,cloudy
2021-08-25,15.100000000000001,0.0,12.3,partly_cloudy
2021-08-26,13.2,7.2,18.4,rainy
2021-08-27,13.5,4.4,17.5,cloudy
2021-08-28,12.65,9.5,12.5,rainy
2021-08-29,12.55,12.9,13.6,rainy
2021-08-30,14.0,20.9,19.5,rainy
2021-08-31,14.8,1.2,15.0,cloudy
2021-09-01,14.6,0.0,9.4,partly_cloudy
2021-09-02,14.7,0.0,16.2,cloudy
2021-09-03,16.45,0.0,10.4,partly_cloudy
2021-09-04,16.05,0.0,10.5,partly_cloudy
2021-09-05,16.75,0.0,11.9,partly_cloudy
2021-09-06,16.55,0.0,10.7,partly_cloudy
2021-09-07,16.700000000000003,0.0,11.4,partly_cloudy
2021-09-08,17.75,0.0,10.4,partly_cloudy
2021-09-09,18.7,0.0,11.8,partly_cloudy
2021-09-10,19.4,2.5,9.2,cloudy
2021-09-11,16.6,14.1,12.0,rainy
2021-09-12,17.25,0.1,8.0,partly_cloudy
2021-09-13,17.75,0.0,7.3,partly_cloudy
2021-09-14,19.15,0.0,9.3,partly_cloudy
2021-09-15,18.35,2.0,11.8,cloudy
2021-09-16,17.8,9.5,14.4,rainy
2021-09-17,14.7,0.2,9.3,partly_cloudy
2021-09-18,14.2,0.0,8.5,partly_cloudy
2021-09-19,13.799999999999999,0.0,14.3,partly_cloudy
2021-09-20,11.5,0.4,7.4,partly_cloudy
2021-09-21,12.05,0.0,7.2,partly_cloudy
2021-09-22,10.65,0.1,11.5,partly_cloudy
2021-09-23,12.850000000000001,0.0,16.2,cloudy
2021-09-24,15.7,0.0,14.7,partly_cloudy
2021-09-25,15.799999999999999,0.0,9.2,partly_cloudy
2021-09-26,18.4,4.5,9.4,cloudy
2021-09-27,17.25,6.5,10.7,rainy
2021-09-28,15.6,0.0,12.3,partly_cloudy
2021-09-29,15.05,3.4,19.1,cloudy
2021-09-30,11.35,0.0,14.2,partly_cloudy
2021-10-01,11.799999999999999,0.0,10.2,partly_cloudy
2021-10-02,15.0,0.0,13.8,partly_cloudy
2021-10-03,17.65,0.0,12.6,partly_cloudy
2021-10-04,13.8,0.5,14.0,partly_cloudy
2021-10-05,13.149999999999999,6.6,14.7,rainy
2021-10-06,10.2,4.9,14.5,cloudy
2021-10-07,9.3,1.0,9.7,cloudy
2021-10-08,11.5,0.5,13.7,partly_cloudy
2021-10-09,9.8,0.0,20.0,cloudy
2021-10-10,7.4,0.0,10.1,partly_cloudy
2021-10-11,6.8999999999999995,0.0,10.1,partly_cloudy
2021-10-12,7.699999999999999,7.4,15.5,rainy
2021-10-13,6.25,2.1,15.1,cloudy
2021-10-14,6.45,0.5,10.9,partly_cloudy
2021-10-15,8.7,0.0,10.3,partly_cloudy
2021-10-16,9.100000000000001,0.0,8.5,partly_cloudy
2021-10-17,7.8,0.0,7.9,partly_cloudy
2021-10-18,8.9,0.0,9.7,partly_cloudy
2021-10-19,8.2,0.6,13.8,partly_cloudy
2021-10-20,13.5,0.0,13.1,partly_cloudy
2021-10-21,11.65,7.6,37.2,rainy
2021-10-22,7.3999999999999995,2.8,20.6,cloudy
2021-10-23,7.300000000000001,0.3,13.0,partly_cloudy
2021-10-24,6.75,0.0,12.6,partly_cloudy
2021-10-25,5.1000000000000005,0.0,8.5,partly_cloudy
2021-10-26,7.35,1.5,10.5,cloudy
2021-10-27,7.3,0.0,9.9,partly_cloudy
2021-10-28,6.25,0.0,9.7,partly_cloudy
2021-10-29,5.199999999999999,0.0,9.7,partly_cloudy
2021-10-30,7.55,0.2,9.2,partly_cloudy
2021-10-31,10.15,0.0,9.9,partly_cloudy
2021-11-01,7.949999999999999,12.5,11.5,rainy
2021-11-02,7.1,2.2,21.7,cloudy
2021-11-03,5.949999999999999,2.0,15.9,cloudy
2021-11-04,4.7,11.5,28.4,rainy
2021-11-05,4.6,1.0,15.2,cloudy
2021-11-06,4.3999999999999995,0.0,8.1,partly_cloudy
2021-11-07,3.95,0.0,14.9,partly_cloudy
2021-11-08,4.449999999999999,0.0,8.8,partly_cloudy
2021-11-09,3.3000000000000003,0.0,17.7,cloudy
2021-11-10,4.05,0.0,9.8,partly_cloudy
2021-11-11,2.65,0.0,7.1,partly_cloudy
2021-11-12,2.0500000000000003,0.0,8.0,partly_cloudy
2021-11-13,4.6,4.0,11.9,cloudy
2021-11-14,5.65,1.7,22.1,cloudy
2021-11-15,3.9,0.0,13.8,partly_cloudy
2021-11-16,3.05,0.0,9.4,partly_cloudy
2021-11-17,4.75,0.0,13.8,partly_cloudy
2021-11-18,4.3,0.2,9.5,partly_cloudy
2021-11-19,4.1499999999999995,0.0,10.5,partly_cloudy
2021-11-20,4.2,0.0,7.9,partly_cloudy
2021-11-21,4.15,0.0,10.5,partly_cloudy
2021-11-22,3.6500000000000004,1.3,13.1,cloudy
2021-11-23,1.4,0.0,11.1,partly_cloudy
2021-11-24,-0.25,0.0,16.2,cloudy
2021-11-25,-0.30000000000000004,0.0,6.4,partly_cloudy
2021-11-26,-0.55,0.1,10.2,partly_cloudy
2021-11-27,1.6999999999999997,1.2,12.6,cloudy
2021-11-28,-0.44999999999999996,5.4,7.3,rainy
2021-11-29,-0.7499999999999999,2.2,20.8,cloudy
2021-11-30,1.5,6.2,47.8,rainy
2021-12-01,6.45,2.7,31.2,cloudy
2021-12-02,3.0,1.0,22.3,cloudy
2021-12-03,-0.55,0.0,19.5,cloudy
2021-12-04,2.1,13.2,25.8,rainy
2021-12-05,2.3,1.7,20.5,cloudy
2021-12-06,0.10000000000000009,0.8,10.5,partly_cloudy
2021-12-07,0.8500000000000001,1.4,26.0,cloudy
2021-12-08,-0.30000000000000004,2.7,15.6,cloudy
2021-12-09,0.8500000000000001,8.0,16.9,rainy
2021-12-10,-0.44999999999999996,3.7,19.6,cloudy
2021-12-11,0.44999999999999996,1.8,19.7,cloudy
2021-12-12,1.8,1.4,14.7,cloudy
2021-12-13,3.5,1.3,13.1,cloudy
2021-12-14,3.25,0.7,10.0,partly_cloudy
2021-12-15,4.0,0.2,6.8,partly_cloudy
2021-12-16,3.4,0.0,9.5,partly_cloudy
2021-12-17,2.25,0.0,10.5,partly_cloudy
2021-12-18,0.3500000000000001,0.0,5.8,partly_cloudy
2021-12-19,-0.10000000000000009,0.0,19.1,cloudy
2021-12-20,-0.9500000000000002,0.5,14.5,partly_cloudy
2021-12-21,-2.6999999999999997,0.0,13.3,partly_cloudy
2021-12-22,-2.95,0.0,8.8,partly_cloudy
2021-12-23,-0.30000000000000027,0.6,26.1,cloudy
2021-12-24,6.05,5.8,23.8,rainy
2021-12-25,5.300000000000001,3.8,17.7,cloudy
2021-12-26,1.55,3.0,9.4,cloudy
2021-12-27,3.0,0.9,9.8,partly_cloudy
2021-12-28,5.25,7.3,31.9,rainy
2021-12-29,7.6000000000000005,7.8,28.7,rainy
2021-12-30,11.1,2.2,24.4,cloudy
2021-12-31,9.4,0.0,20.9,cloudy
2022-01-01,7.300000000000001,0.0,17.5,cloudy
2022-01-02,7.0,0.0,23.2,cloudy
2022-01-03,9.0,0.4,27.4,cloudy
2022-01-04,10.45,5.5,35.8,rainy
2022-01-05,2.05,8.5,23.3,rainy
2022-01-06,0.2999999999999998,0.8,22.5,cloudy
2022-01-07,-1.6,0.9,14.8,partly_cloudy
2022-01-08,0.1499999999999999,0.9,28.7,cloudy
2022-01-09,1.15,2.7,30.0,cloudy
2022-01-10,-0.19999999999999996,0.3,10.3,partly_cloudy
2022-01-11,-0.7,0.0,10.0,partly_cloudy
2022-01-12,-2.55,0.0,6.2,partly_cloudy
2022-01-13,-2.3,0.0,6.8,partly_cloudy
2022-01-14,0.30000000000000027,0.0,10.0,partly_cloudy
2022-01-15,-0.6500000000000001,0.0,8.4,partly_cloudy
2022-01-16,1.0999999999999999,0.1,21.8,cloudy
2022-01-17,2.35,0.8,30.0,cloudy
2022-01-18,1.5,0.8,15.9,cloudy
2022-01-19,1.2000000000000002,0.0,20.1,cloudy
2022-01-20,0.6000000000000001,3.2,28.6,cloudy
2022-01-21,-1.35,1.8,23.1,cloudy
2022-01-22,0.10000000000000003,9.2,26.4,rainy
2022-01-23,0.8500000000000001,0.5,13.6,partly_cloudy
2022-01-24,0.15000000000000013,0.0,12.5,partly_cloudy
2022-01-25,-0.25,0.0,9.9,partly_cloudy
2022-01-26,-1.15,0.0,14.8,partly_cloudy
2022-01-27,0.9500000000000002,1.8,23.1,cloudy
2022-01-28,1.9,4.0,27.1,cloudy
2022-01-29,2.75,0.1,29.6,cloudy
2022-01-30,2.55,4.1,33.1,cloudy
2022-01-31,0.8999999999999999,8.1,28.5,rainy
2022-02-01,1.35,4.8,33.1,cloudy
2022-02-02,4.35,4.8,29.9,cloudy
2022-02-03,5.85,0.9,10.8,partly_cloudy
2022-02-04,5.3,0.0,25.3,cloudy
2022-02-05,2.95,1.8,26.1,cloudy
2022-02-06,3.65,3.9,38.2,cloudy
2022-02-07,2.6999999999999997,6.6,36.8,rainy
2022-02-08,3.4499999999999997,0.1,18.8,cloudy
2022-02-09,5.0,0.0,11.9,partly_cloudy
2022-02-10,5.95,0.0,21.0,cloudy
2022-02-11,2.0,3.3,24.1,cloudy
2022-02-12,1.2,0.1,17.5,cloudy
2022-02-13,3.6999999999999997,0.0,11.4,partly_cloudy
2022-02-14,4.550000000000001,0.0,13.9,partly_cloudy
2022-02-15,4.05,3.8,17.4,cloudy
2022-02-16,5.5,1.4,30.5,cloudy
2022-02-17,8.9,4.1,41.0,cloudy
2022-02-18,9.65,1.6,31.7,cloudy
2022-02-19,4.949999999999999,0.4,26.3,cloudy
2022-02-20,6.25,0.3,31.7,cloudy
2022-02-21,6.300000000000001,4.4,38.8,cloudy
2022-02-22,4.55,1.1,28.5,cloudy
2022-02-23,5.95,2.1,27.2,cloudy
2022-02-24,6.4,0.0,22.6,cloudy
2022-02-25,3.25,1.5,24.5,cloudy
2022-02-26,1.5,0.3,12.4,partly_cloudy
2022-02-27,1.3000000000000003,0.0,21.0,cloudy
2022-02-28,0.8999999999999999,0.0,15.0,cloudy
2022-03-01,1.0500000000000003,0.0,14.0,partly_cloudy
2022-03-02,0.7999999999999998,0.0,9.1,partly_cloudy
2022-03-03,2.1500000000000004,0.0,12.2,partly_cloudy
2022-03-04,0.75,0.0,13.0,partly_cloudy
2022-03-05,-0.050000000000000266,0.0,16.7,cloudy
2022-03-06,-0.050000000000000044,0.0,14.6,partly_cloudy
2022-03-07,-1.15,0.0,12.7,partly_cloudy
2022-03-08,1.0500000000000003,0.0,18.4,cloudy
2022-03-09,3.55,0.0,10.5,partly_cloudy
2022-03-10,4.0,0.0,20.2,cloudy
2022-03-11,2.2500000000000004,0.0,18.4,cloudy
2022-03-12,3.6999999999999997,0.0,13.3,partly_cloudy
2022-03-13,4.8,0.0,12.3,partly_cloudy
2022-03-14,7.4,0.0,19.8,cloudy
2022-03-15,8.0,6.6,20.3,rainy
2022-03-16,7.8999999999999995,3.0,15.9,cloudy
2022-03-17,7.25,0.0,15.2,cloudy
2022-03-18,7.95,0.0,16.3,cloudy
2022-03-19,5.35,0.0,17.8,cloudy
2022-03-20,6.449999999999999,0.0,19.0,cloudy
2022-03-21,5.4,0.0,11.3,partly_cloudy
2022-03-22,6.6000000000000005,0.0,10.2,partly_cloudy
2022-03-23,7.450000000000001,0.0,8.6,partly_cloudy
2022-03-24,8.05,0.0,9.5,partly_cloudy
2022-03-25,8.35,0.0,11.5,partly_cloudy
2022-03-26,9.5,0.0,11.0,partly_cloudy
2022-03-27,8.9,0.0,12.3,partly_cloudy
2022-03-28,9.5,0.0,11.2,partly_cloudy
2022-03-29,10.9,0.1,17.8,cloudy
2022-03-30,8.649999999999999,1.6,11.2,cloudy
2022-03-31,7.9,3.5,11.6,cloudy
2022-04-01,3.7,21.1,12.6,rainy
2022-04-02,-0.04999999999999993,9.7,16.3,rainy
2022-04-03,0.2499999999999999,0.8,9.9,partly_cloudy
2022-04-04,1.35,0.4,23.5,cloudy
2022-04-05,5.8,2.8,29.3,cloudy
2022-04-06,10.55,0.0,17.2,cloudy
2022-04-07,11.4,6.5,38.4,rainy
2022-04-08,10.0,6.3,36.6,rainy
2022-04-09,6.75,6.0,41.8,rainy
2022-04-10,3.45,1.0,20.8,cloudy
2022-04-11,5.65,0.0,12.8,partly_cloudy
2022-04-12,10.05,0.0,12.1,partly_cloudy
2022-04-13,11.950000000000001,0.0,9.9,partly_cloudy
2022-04-14,13.7,0.0,11.0,partly_cloudy
2022-04-15,13.149999999999999,3.1,18.2,cloudy
2022-04-16,6.9,0.6,17.8,cloudy
2022-04-17,5.3999999999999995,0.0,14.5,partly_cloudy
2022-04-18,7.2,0.0,12.9,partly_cloudy
2022-04-19,8.25,0.1,18.3,cloudy
2022-04-20,6.4,0.0,14.1,partly_cloudy
2022-04-21,9.0,0.0,16.4,cloudy
2022-04-22,10.6,0.3,16.2,cloudy
2022-04-23,10.75,0.0,19.4,cloudy
2022-04-24,9.45,9.6,19.5,rainy
2022-04-25,11.3,2.6,17.3,cloudy
2022-04-26,8.55,4.2,19.2,cloudy
2022-04-27,7.800000000000001,0.3,10.0,partly_cloudy
2022-04-28,9.7,0.0,12.5,partly_cloudy
2022-04-29,10.45,0.0,16.0,cloudy
2022-04-30,9.55,2.4,14.4,cloudy
2022-05-01,10.4,2.3,9.4,cloudy
2022-05-02,10.549999999999999,4.5,11.2,cloudy
2022-05-03,12.55,1.7,10.2,cloudy
2022-05-04,12.75,1.6,17.1,cloudy
2022-05-05,13.05,2.0,12.9,cloudy
2022-05-06,12.7,10.9,11.6,rainy
2022-05-07,12.899999999999999,1.8,11.9,cloudy
2022-05-08,13.25,1.2,14.4,cloudy
2022-05-09,15.25,0.0,15.0,cloudy
2022-05-10,15.35,0.0,8.7,partly_cloudy
2022-05-11,19.0,0.0,15.0,cloudy
2022-05-12,20.049999999999997,2.7,21.6,cloudy
2022-05-13,16.5,12.4,16.1,rainy
2022-05-14,16.65,0.0,8.4,partly_cloudy
2022-05-15,16.5,0.0,8.1,partly_cloudy
2022-05-16,17.549999999999997,5.5,18.0,rainy
2022-05-17,17.85,0.1,12.8,partly_cloudy
2022-05-18,17.5,0.0,13.0,partly_cloudy
2022-05-19,18.85,0.0,13.9,partly_cloudy
2022-05-20,22.7,3.9,26.8,cloudy
2022-05-21,17.4,0.4,19.8,cloudy
2022-05-22,16.1,0.0,8.3,partly_cloudy
2022-05-23,19.15,3.1,14.4,cloudy
2022-05-24,15.1,12.4,14.6,rainy
2022-05-25,14.850000000000001,7.7,9.2,rainy
2022-05-26,15.0,0.0,20.5,cloudy
2022-05-27,15.8,0.0,23.8,cloudy
2022-05-28,12.7,0.2,15.9,cloudy
2022-05-29,9.25,5.8,11.3,rainy
2022-05-30,10.35,0.1,9.4,partly_cloudy
2022-05-31,14.55,18.1,17.4,rainy
2022-06-01,16.0,2.6,16.6,cloudy
2022-06-02,15.85,0.0,10.2,partly_cloudy
2022-06-03,20.0,10.7,21.0,rainy
2022-06-04,18.8,0.0,11.8,partly_cloudy
2022-06-05,20.25,15.6,20.1,rainy
2022-06-06,17.6,0.5,16.8,cloudy
2022-06-07,15.2,9.4,10.8,rainy
2022-06-08,17.3,3.1,14.4,cloudy
2022-06-09,15.5,9.8,15.8,rainy
2022-06-10,15.9,0.1,11.5,partly_cloudy
2022-06-11,17.35,0.0,8.7,partly_cloudy
2022-06-12,19.9,0.2,13.8,partly_cloudy
2022-06-13,17.3,10.8,20.3,rainy
2022-06-14,16.7,0.0,10.0,partly_cloudy
2022-06-15,19.75,0.0,10.2,partly_cloudy
2022-06-16,20.8,8.5,19.2,rainy
2022-06-17,19.4,0.0,9.2,partly_cloudy
2022-06-18,21.95,0.0,9.7,sunny
2022-06-19,25.95,0.0,14.8,sunny
2022-06-20,22.799999999999997,0.9,21.8,cloudy
2022-06-21,17.75,0.0,9.4,partly_cloudy
2022-06-22,19.15,1.6,11.2,cloudy
2022-06-23,21.85,0.4,13.7,sunny
2022-06-24,19.4,16.4,14.5,rainy
2022-06-25,19.3,2.4,14.3,cloudy
2022-06-26,21.450000000000003,0.0,12.2,sunny
2022-06-27,24.05,1.5,19.2,cloudy
2022-06-28,18.15,6.8,12.5,rainy
2022-06-29,20.8,0.4,10.6,sunny
2022-06-30,22.15,0.0,11.6,sunny
2022-07-01,15.4,5.0,20.2,cloudy
2022-07-02,16.05,0.0,16.2,cloudy
2022-07-03,20.9,0.0,11.5,sunny
2022-07-04,21.15,5.8,16.8,rainy
2022-07-05,20.95,0.8,13.8,sunny
2022-07-06,18.45,0.0,16.0,cloudy
2022-07-07,16.2,11.6,18.3,rainy
2022-07-08,14.45,1.6,15.5,cloudy
2022-07-09,16.45,0.1,13.3,partly_cloudy
2022-07-10,15.9,0.5,19.1,cloudy
2022-07-11,14.55,0.2,11.6,partly_cloudy
2022-07-12,17.6,0.0,11.5,partly_cloudy
2022-07-13,20.65,0.0,9.7,sunny
2022-07-14,24.75,0.0,21.8,cloudy
2022-07-15,19.65,3.0,14.8,cloudy
2022-07-16,19.05,0.0,15.8,cloudy
2022-07-17,19.1,0.0,9.6,partly_cloudy
2022-07-18,21.1,0.0,9.5,sunny
2022-07-19,23.5,0.0,16.6,sunny
2022-07-20,26.0,0.0,11.5,sunny
2022-07-21,21.85,1.9,12.2,cloudy
2022-07-22,22.85,0.0,7.3,sunny
2022-07-23,23.25,0.7,17.1,sunny
2022-07-24,22.799999999999997,0.3,10.9,sunny
2022-07-25,25.8,1.5,20.2,cloudy
2022-07-26,20.8,7.8,16.7,rainy
2022-07-27,19.8,0.1,14.4,partly_cloudy
2022-07-28,20.65,0.0,16.3,sunny
2022-07-29,21.95,4.5,16.6,cloudy
2022-07-30,19.85,0.9,22.5,cloudy
2022-07-31,20.35,0.0,13.2,sunny
2022-08-01,21.95,0.5,16.1,sunny
2022-08-02,21.15,0.2,12.7,sunny
2022-08-03,22.4,0.0,10.5,sunny
2022-08-04,24.65,0.0,8.9,sunny
2022-08-05,24.85,0.5,13.3,sunny
2022-08-06,18.7,2.2,14.2,cloudy
2022-08-07,19.0,0.0,15.3,cloudy
2022-08-08,19.05,0.0,10.8,partly_cloudy
2022-08-09,19.55,0.0,16.0,cloudy
2022-08-10,20.15,0.0,20.7,cloudy
2022-08-11,20.8,0.0,19.2,sunny
2022-08-12,19.3,0.2,15.2,cloudy
2022-08-13,19.200000000000003,0.0,10.2,partly_cloudy
2022-08-14,20.95,0.0,12.6,sunny
2022-08-15,22.75,0.4,19.3,sunny
2022-08-16,21.700000000000003,0.0,13.0,sunny
2022-08-17,23.15,0.0,10.7,sunny
2022-08-18,21.7,10.4,16.1,rainy
2022-08-19,18.85,12.0,16.8,rainy
2022-08-20,17.4,32.3,16.4,rainy
2022-08-21,18.55,3.3,13.1,cloudy
2022-08-22,18.35,0.1,13.0,partly_cloudy
2022-08-23,17.7,0.0,8.9,partly_cloudy
2022-08-24,18.35,0.0,11.5,partly_cloudy
2022-08-25,20.95,0.0,12.6,sunny
2022-08-26,20.7,0.3,10.3,sunny
2022-08-27,19.75,8.9,13.7,rainy
2022-08-28,18.75,12.9,9.1,rainy
2022-08-29,19.15,0.2,10.2,partly_cloudy
2022-08-30,20.0,0.0,11.8,partly_cloudy
2022-08-31,16.15,11.8,9.7,rainy
2022-09-01,16.4,0.1,13.2,partly_cloudy
2022-09-02,15.6,0.0,18.7,cloudy
2022-09-03,15.600000000000001,4.3,9.0,cloudy
2022-09-04,17.75,0.0,10.6,partly_cloudy
2022-09-05,18.85,0.0,8.8,partly_cloudy
2022-09-06,19.3,0.1,12.5,partly_cloudy
2022-09-07,20.4,2.5,14.0,cloudy
2022-09-08,18.1,4.9,15.5,cloudy
2022-09-09,16.25,8.8,17.1,rainy
2022-09-10,14.7,4.8,17.4,cloudy
2022-09-11,14.8,10.7,22.6,rainy
2022-09-12,14.8,0.0,9.8,partly_cloudy
2022-09-13,17.3,0.3,8.5,partly_cloudy
2022-09-14,20.0,6.1,23.7,rainy
2022-09-15,16.45,17.1,27.0,rainy
2022-09-16,11.05,3.1,15.5,cloudy
2022-09-17,8.85,4.7,22.1,cloudy
2022-09-18,9.8,8.5,26.6,rainy
2022-09-19,9.65,3.6,22.9,cloudy
2022-09-20,9.25,3.2,17.0,cloudy
2022-09-21,8.85,0.0,10.6,partly_cloudy
2022-09-22,8.700000000000001,0.0,10.8,partly_cloudy
2022-09-23,9.6,0.0,9.8,partly_cloudy
2022-09-24,12.1,1.1,9.5,cloudy
2022-09-25,11.85,6.2,10.3,rainy
2022-09-26,11.899999999999999,0.4,11.2,partly_cloudy
2022-09-27,9.65,9.9,25.6,rainy
2022-09-28,8.65,15.7,20.0,rainy
2022-09-29,8.350000000000001,5.7,7.7,rainy
2022-09-30,10.4,0.3,6.5,partly_cloudy
2022-10-01,9.45,6.8,23.6,rainy
2022-10-02,13.25,18.7,19.9,rainy
2022-10-03,11.1,0.1,12.6,partly_cloudy
2022-10-04,9.55,0.0,9.7,partly_cloudy
2022-10-05,13.1,0.0,11.5,partly_cloudy
2022-10-06,14.9,0.0,11.8,partly_cloudy
2022-10-07,13.05,0.0,8.8,partly_cloudy
2022-10-08,12.5,1.6,12.6,cloudy
2022-10-09,10.4,0.0,19.7,cloudy
2022-10-10,12.9,2.9,14.1,cloudy
2022-10-11,13.3,0.7,9.4,partly_cloudy
2022-10-12,12.5,1.1,6.4,cloudy
2022-10-13,11.3,0.6,8.9,partly_cloudy
2022-10-14,14.049999999999999,4.3,16.4,cloudy
2022-10-15,15.65,13.1,23.2,rainy
2022-10-16,16.75,0.0,11.5,partly_cloudy
2022-10-17,14.8,0.0,9.5,partly_cloudy
2022-10-18,15.25,0.0,11.9,partly_cloudy
2022-10-19,13.25,0.0,13.1,partly_cloudy
2022-10-20,11.15,0.0,15.5,cloudy
2022-10-21,12.95,0.4,13.7,partly_cloudy
2022-10-22,12.45,7.1,11.8,rainy
2022-10-23,12.85,0.0,13.5,partly_cloudy
2022-10-24,14.100000000000001,7.5,20.5,rainy
2022-10-25,13.4,0.0,14.5,partly_cloudy
2022-10-26,14.399999999999999,0.4,20.1,cloudy
2022-10-27,13.5,0.0,11.1,partly_cloudy
2022-10-28,14.55,0.0,11.3,partly_cloudy
2022-10-29,15.75,0.0,10.1,partly_cloudy
2022-10-30,14.25,0.0,8.7,partly_cloudy
2022-10-31,12.75,0.0,9.4,partly_cloudy
2022-11-01,11.850000000000001,0.0,14.2,partly_cloudy
2022-11-02,10.7,0.0,16.2,cloudy
2022-11-03,7.949999999999999,0.0,10.6,partly_cloudy
2022-11-04,7.199999999999999,6.4,25.6,rainy
2022-11-05,6.4,3.0,11.8,cloudy
2022-11-06,6.25,0.0,17.9,cloudy
2022-11-07,10.65,0.2,15.3,cloudy
2022-11-08,8.25,0.0,9.3,partly_cloudy
2022-11-09,8.5,1.6,12.7,cloudy
2022-11-10,8.7,1.8,13.7,cloudy
2022-11-11,5.95,0.0,10.4,partly_cloudy
2022-11-12,5.8999999999999995,0.0,10.0,partly_cloudy
2022-11-13,7.2,0.0,13.4,partly_cloudy
2022-11-14,6.45,1.1,8.6,cloudy
2022-11-15,7.3,0.0,13.0,partly_cloudy
2022-11-16,5.6000000000000005,7.0,12.7,rainy
2022-11-17,6.2,2.7,10.4,cloudy
2022-11-18,5.949999999999999,9.6,22.8,rainy
2022-11-19,5.699999999999999,5.6,15.6,rainy
2022-11-20,5.0,1.0,27.1,cloudy
2022-11-21,4.5,4.9,25.0,cloudy
2022-11-22,3.4,3.3,11.5,cloudy
2022-11-23,4.9,2.6,14.5,cloudy
2022-11-24,4.3500000000000005,2.9,23.6,cloudy
2022-11-25,3.3499999999999996,2.5,10.1,cloudy
2022-11-26,2.9,0.9,10.9,partly_cloudy
2022-11-27,1.8,0.0,8.7,partly_cloudy
2022-11-28,2.35,0.4,8.0,partly_cloudy
2022-11-29,3.8000000000000003,6.5,7.6,rainy
2022-11-30,1.55,0.0,10.5,partly_cloudy
2022-12-01,1.95,0.0,7.0,partly_cloudy
2022-12-02,1.4,2.8,5.8,cloudy
2022-12-03,-0.04999999999999993,0.0,10.8,partly_cloudy
2022-12-04,2.5,0.0,11.1,partly_cloudy
2022-12-05,1.9,1.7,12.3,cloudy
2022-12-06,1.25,0.2,10.5,partly_cloudy
2022-12-07,0.9499999999999997,0.3,11.7,partly_cloudy
2022-12-08,0.0,0.0,7.4,partly_cloudy
2022-12-09,-0.75,1.2,9.5,cloudy
2022-12-10,-0.09999999999999998,6.2,11.5,rainy
2022-12-11,-2.95,1.0,12.1,cloudy
2022-12-12,-4.2,0.0,16.2,cloudy
2022-12-13,-5.7,0.0,11.6,partly_cloudy
2022-12-14,-2.6,7.1,9.7,rainy
2022-12-15,-1.1,3.6,12.0,cloudy
2022-12-16,-1.6,8.8,10.3,rainy
2022-12-17,-8.0,0.0,12.9,partly_cloudy
2022-12-18,-7.85,0.0,12.4,partly_cloudy
2022-12-19,-3.5500000000000003,0.1,11.0,partly_cloudy
2022-12-20,0.55,0.1,12.0,partly_cloudy
2022-12-21,2.5,4.2,12.0,cloudy
2022-12-22,6.1499999999999995,2.1,29.5,cloudy
2022-12-23,8.75,16.3,28.6,rainy
2022-12-24,8.0,2.8,28.6,cloudy
2022-12-25,7.5,0.3,10.5,partly_cloudy
2022-12-26,8.4,6.1,26.6,rainy
2022-12-27,3.65,0.6,24.9,cloudy
2022-12-28,3.5500000000000003,0.0,12.7,partly_cloudy
2022-12-29,7.25,0.7,18.5,cloudy
2022-12-30,6.2,4.0,15.3,cloudy
2022-12-31,10.75,0.0,23.3,cloudy
2023-01-01,10.2,0.0,13.4,partly_cloudy
2023-01-02,7.85,0.0,12.4,partly_cloudy
2023-01-03,4.9,1.1,10.9,cloudy
2023-01-04,4.95,0.2,29.3,cloudy
2023-01-05,8.1,2.2,31.9,cloudy
2023-01-06,7.5,0.0,16.7,cloudy
2023-01-07,5.3,0.0,10.2,partly_cloudy
2023-01-08,2.25,0.5,10.5,partly_cloudy
2023-01-09,4.25,1.6,24.7,cloudy
2023-01-10,2.1,2.0,22.1,cloudy
2023-01-11,5.15,2.8,21.0,cloudy
2023-01-12,6.3500000000000005,0.0,25.1,cloudy
2023-01-13,7.3,1.6,31.8,cloudy
2023-01-14,5.85,0.7,19.8,cloudy
2023-01-15,4.5,2.7,20.1,cloudy
2023-01-16,2.5,0.0,24.5,cloudy
2023-01-17,1.0499999999999998,0.0,22.2,cloudy
2023-01-18,0.6499999999999999,0.2,21.2,cloudy
2023-01-19,-1.2000000000000002,0.5,12.3,partly_cloudy
2023-01-20,-1.15,2.5,12.0,cloudy
2023-01-21,-1.5499999999999998,4.1,14.9,cloudy
2023-01-22,-1.8499999999999999,1.2,9.6,cloudy
2023-01-23,-1.25,0.0,15.8,cloudy
2023-01-24,2.0500000000000003,0.3,15.5,cloudy
2023-01-25,1.05,0.0,12.8,partly_cloudy
2023-01-26,-0.75,0.6,7.3,partly_cloudy
2023-01-27,-1.1,2.5,9.0,cloudy
2023-01-28,-0.75,0.3,9.0,partly_cloudy
2023-01-29,-0.8,0.0,12.4,partly_cloudy
2023-01-30,0.0,0.7,29.6,cloudy
2023-01-31,2.0999999999999996,0.4,25.2,cloudy
2023-02-01,3.6500000000000004,1.0,31.5,cloudy
2023-02-02,3.3,10.8,32.0,rainy
2023-02-03,4.8,5.4,35.7,rainy
